Timestamp,WorkingSetMB,PrivateBytesMB,PeakWorkingSetMB,PeakPrivateBytesMB,PagedMemoryMB,NonPagedMemoryMB,Gen0SizeMB,Gen1SizeMB,Gen2SizeMB,LOHSizeMB,POHSizeMB,GCTotalHeapMB,GCTotalCommittedMB,Gen0Collections,Gen1Collections,Gen2Collections,Gen0FragmentedMB,Gen1FragmentedMB,Gen2FragmentedMB,LOHFragmentedMB,ThreadCount,HandleCount,ProcessorCount
2025-12-05T13:34:03.028Z,404.41,970.37,963.33,1021.43,970.37,970.37,0.00,0.47,129.37,34.36,0.25,155.13,184.03,3837,1968,125,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:34:04.024Z,404.42,970.37,963.33,1021.43,970.37,970.37,0.00,0.47,129.37,34.36,0.25,161.57,184.03,3837,1968,125,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:34:05.020Z,404.42,970.37,963.33,1021.43,970.37,970.37,4.22,0.04,129.37,34.36,0.25,152.42,184.03,3838,1969,125,7.78,0.44,0.00,0.00,96,1039,22
2025-12-05T13:34:06.028Z,404.42,970.37,963.33,1021.43,970.37,970.37,0.00,0.26,129.37,34.36,0.25,150.22,184.03,3839,1969,125,12.23,0.00,0.00,0.00,96,1039,22
2025-12-05T13:34:07.025Z,404.43,970.37,963.33,1021.43,970.37,970.37,0.00,0.26,129.37,34.36,0.25,157.16,184.03,3839,1969,125,12.23,0.00,0.00,0.00,96,1039,22
2025-12-05T13:34:08.020Z,404.48,970.43,963.33,1021.43,970.43,970.43,0.00,0.22,129.42,34.36,0.25,151.09,184.09,3840,1970,125,12.00,0.04,0.00,0.00,96,1039,22
2025-12-05T13:34:09.023Z,404.48,970.43,963.33,1021.43,970.43,970.43,0.00,0.22,129.42,34.36,0.25,158.14,184.09,3840,1970,125,12.00,0.04,0.00,0.00,96,1039,22
2025-12-05T13:34:10.021Z,404.48,970.43,963.33,1021.43,970.43,970.43,0.00,0.44,129.42,34.36,0.25,152.41,184.09,3841,1970,125,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:34:11.030Z,404.48,970.43,963.33,1021.43,970.43,970.43,0.00,0.44,129.42,34.36,0.25,159.09,184.09,3841,1970,125,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:34:12.027Z,404.48,970.43,963.33,1021.43,970.43,970.43,0.22,0.02,129.42,34.36,0.25,152.63,184.09,3842,1971,125,11.78,0.43,0.00,0.00,96,1039,22
2025-12-05T13:34:13.029Z,404.49,970.43,963.33,1021.43,970.43,970.43,0.22,0.02,129.42,34.36,0.25,159.22,184.09,3842,1971,125,11.78,0.43,0.00,0.00,96,1039,22
2025-12-05T13:34:14.025Z,404.49,970.43,963.33,1021.43,970.43,970.43,0.00,0.25,129.42,34.36,0.25,154.08,184.09,3843,1971,125,12.23,0.00,0.00,0.00,96,1039,22
2025-12-05T13:34:15.018Z,404.50,970.43,963.33,1021.43,970.43,970.43,0.00,0.25,129.42,34.36,0.25,159.75,184.09,3843,1971,125,12.23,0.00,0.00,0.00,96,1039,22
2025-12-05T13:34:16.022Z,404.50,970.43,963.33,1021.43,970.43,970.43,0.00,0.47,129.42,34.36,0.25,155.00,184.09,3844,1971,125,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:34:17.032Z,404.50,970.43,963.33,1021.43,970.43,970.43,0.00,0.47,129.42,34.36,0.25,160.56,184.09,3844,1971,125,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:34:18.020Z,404.50,970.43,963.33,1021.43,970.43,970.43,0.22,0.04,129.42,34.36,0.25,155.40,184.09,3845,1972,125,11.78,0.44,0.00,0.00,96,1039,22
2025-12-05T13:34:19.023Z,404.50,970.43,963.33,1021.43,970.43,970.43,0.22,0.04,129.42,34.36,0.25,161.06,184.09,3845,1972,125,11.78,0.44,0.00,0.00,96,1039,22
2025-12-05T13:34:20.025Z,404.50,970.43,963.33,1021.43,970.43,970.43,0.00,0.27,129.42,34.36,0.25,156.21,184.09,3846,1972,125,12.23,0.00,0.00,0.00,96,1039,22
2025-12-05T13:34:21.023Z,404.57,970.49,963.33,1021.43,970.49,970.49,3.54,0.22,129.47,34.36,0.25,149.98,184.16,3847,1973,125,8.46,0.05,0.00,0.00,96,1039,22
2025-12-05T13:34:22.029Z,404.57,970.49,963.33,1021.43,970.49,970.49,3.54,0.22,129.47,34.36,0.25,156.69,184.16,3847,1973,125,8.46,0.05,0.00,0.00,96,1040,22
2025-12-05T13:34:23.018Z,404.57,970.49,963.33,1021.43,970.49,970.49,0.00,0.45,129.47,34.36,0.25,151.29,184.16,3848,1973,125,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:34:24.019Z,404.58,970.49,963.33,1021.43,970.49,970.49,0.00,0.45,129.47,34.36,0.25,157.77,184.16,3848,1973,125,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:34:25.018Z,404.58,970.49,963.33,1021.43,970.49,970.49,0.22,0.02,129.47,34.36,0.25,151.78,184.16,3849,1974,125,11.78,0.43,0.00,0.00,96,1039,22
2025-12-05T13:34:26.023Z,404.58,970.49,963.33,1021.43,970.49,970.49,0.22,0.02,129.47,34.36,0.25,158.10,184.16,3849,1974,125,11.78,0.43,0.00,0.00,96,1039,22
2025-12-05T13:34:27.028Z,404.59,970.49,963.33,1021.43,970.49,970.49,0.22,0.26,129.47,34.36,0.25,152.40,184.16,3850,1974,125,12.00,0.00,0.00,0.00,96,1040,22
2025-12-05T13:34:28.023Z,404.51,970.49,963.33,1021.43,970.49,970.49,0.22,0.26,129.47,34.36,0.25,160.15,184.16,3850,1974,125,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:34:29.021Z,404.52,970.49,963.33,1021.43,970.49,970.49,0.00,0.49,129.47,34.36,0.25,154.30,184.16,3851,1974,125,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:34:30.019Z,404.52,970.49,963.33,1021.43,970.49,970.49,0.00,0.49,129.47,34.36,0.25,161.23,184.16,3851,1974,125,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:34:31.019Z,405.02,970.54,963.33,1021.43,970.54,970.54,4.24,0.04,129.47,34.36,0.25,152.14,184.16,3852,1975,125,7.76,0.45,0.00,0.00,97,1044,22
2025-12-05T13:34:32.027Z,405.02,970.54,963.33,1021.43,970.54,970.54,0.00,0.26,129.47,34.36,0.25,151.24,184.16,3853,1975,125,12.24,0.00,0.00,0.00,97,1044,22
2025-12-05T13:34:33.023Z,405.02,970.54,963.33,1021.43,970.54,970.54,0.00,0.26,129.47,34.36,0.25,156.81,184.16,3853,1975,125,12.24,0.00,0.00,0.00,97,1044,22
2025-12-05T13:34:34.026Z,405.09,970.56,963.33,1021.43,970.56,970.56,0.00,0.23,129.52,34.36,0.25,150.87,184.21,3854,1976,125,12.00,0.04,0.00,0.00,97,1044,22
2025-12-05T13:34:35.023Z,405.06,970.52,963.33,1021.43,970.52,970.52,0.00,0.23,129.52,34.36,0.25,157.46,184.21,3854,1976,125,12.00,0.04,0.00,0.00,96,1039,22
2025-12-05T13:34:36.024Z,405.07,970.55,963.33,1021.43,970.55,970.55,0.00,0.45,129.52,34.36,0.25,152.64,184.22,3855,1976,125,12.01,0.00,0.00,0.00,96,1039,22
2025-12-05T13:34:37.024Z,405.07,970.55,963.33,1021.43,970.55,970.55,0.00,0.45,129.52,34.36,0.25,158.35,184.22,3855,1976,125,12.01,0.00,0.00,0.00,96,1039,22
2025-12-05T13:34:38.034Z,405.07,970.55,963.33,1021.43,970.55,970.55,0.23,0.02,129.52,34.36,0.25,153.14,184.22,3856,1977,125,11.77,0.43,0.00,0.00,96,1039,22
2025-12-05T13:34:39.024Z,405.07,970.55,963.33,1021.43,970.55,970.55,0.23,0.02,129.52,34.36,0.25,158.82,184.22,3856,1977,125,11.77,0.43,0.00,0.00,96,1039,22
2025-12-05T13:34:40.024Z,405.18,970.59,963.33,1021.43,970.59,970.59,0.09,0.25,129.52,34.36,0.25,154.13,184.22,3858,1978,126,12.14,0.00,0.00,0.00,97,1044,22
2025-12-05T13:34:41.020Z,405.18,970.59,963.33,1021.43,970.59,970.59,0.09,0.25,129.52,34.36,0.25,160.00,184.22,3858,1978,126,12.14,0.00,0.00,0.00,97,1044,22
2025-12-05T13:34:42.030Z,405.18,970.59,963.33,1021.43,970.59,970.59,0.00,0.49,129.52,34.36,0.25,155.18,184.22,3859,1978,126,11.93,0.00,0.00,0.00,97,1044,22
2025-12-05T13:34:43.020Z,405.18,970.59,963.33,1021.43,970.59,970.59,0.00,0.49,129.52,34.36,0.25,161.10,184.22,3859,1978,126,11.93,0.00,0.00,0.00,97,1044,22
2025-12-05T13:34:44.031Z,405.19,970.59,963.33,1021.43,970.59,970.59,0.23,0.04,129.52,34.36,0.25,155.53,184.22,3860,1979,126,11.77,0.45,0.00,0.00,97,1044,22
2025-12-05T13:34:45.027Z,405.19,970.59,963.33,1021.43,970.59,970.59,0.00,0.26,129.52,34.36,0.25,150.57,184.22,3861,1979,126,12.24,0.00,0.00,0.00,97,1044,22
2025-12-05T13:34:46.028Z,405.19,970.59,963.33,1021.43,970.59,970.59,0.00,0.26,129.52,34.36,0.25,156.31,184.22,3861,1979,126,12.24,0.00,0.00,0.00,97,1044,22
2025-12-05T13:34:47.028Z,405.22,970.59,963.33,1021.43,970.59,970.59,0.00,0.22,129.57,34.36,0.25,151.10,184.22,3862,1980,126,12.00,0.03,0.00,0.00,97,1044,22
2025-12-05T13:34:48.033Z,405.22,970.59,963.33,1021.43,970.59,970.59,0.00,0.22,129.57,34.36,0.25,156.65,184.22,3862,1980,126,12.00,0.03,0.00,0.00,97,1044,22
2025-12-05T13:34:49.032Z,405.22,970.59,963.33,1021.43,970.59,970.59,0.00,0.45,129.57,34.36,0.25,151.96,184.22,3863,1980,126,12.00,0.00,0.00,0.00,97,1044,22
2025-12-05T13:34:50.026Z,405.22,970.59,963.33,1021.43,970.59,970.59,0.00,0.45,129.57,34.36,0.25,157.65,184.22,3863,1980,126,12.00,0.00,0.00,0.00,97,1044,22
2025-12-05T13:34:51.022Z,405.22,970.59,963.33,1021.43,970.59,970.59,4.15,0.01,129.57,34.36,0.25,148.75,184.22,3864,1981,126,7.85,0.44,0.00,0.00,97,1044,22
2025-12-05T13:34:52.018Z,405.22,970.59,963.33,1021.43,970.59,970.59,4.15,0.01,129.57,34.36,0.25,158.30,184.22,3864,1981,126,7.85,0.44,0.00,0.00,97,1044,22
2025-12-05T13:34:53.022Z,405.22,970.59,963.33,1021.43,970.59,970.59,0.00,0.25,129.57,34.36,0.25,153.35,184.22,3865,1981,126,12.23,0.00,0.00,0.00,97,1044,22
2025-12-05T13:34:54.025Z,405.22,970.59,963.33,1021.43,970.59,970.59,0.00,0.25,129.57,34.36,0.25,159.48,184.22,3865,1981,126,12.23,0.00,0.00,0.00,97,1044,22
2025-12-05T13:34:55.024Z,405.22,970.59,963.33,1021.43,970.59,970.59,0.00,0.47,129.57,34.36,0.25,154.03,184.22,3866,1981,126,12.00,0.00,0.00,0.00,97,1044,22
2025-12-05T13:34:56.036Z,405.22,970.59,963.33,1021.43,970.59,970.59,0.00,0.47,129.57,34.36,0.25,160.85,184.22,3866,1981,126,12.00,0.00,0.00,0.00,97,1044,22
2025-12-05T13:34:57.019Z,405.22,970.59,963.33,1021.43,970.59,970.59,0.23,0.04,129.57,34.36,0.25,154.62,184.22,3867,1982,126,11.78,0.43,0.00,0.00,97,1044,22
2025-12-05T13:34:58.022Z,405.22,970.59,963.33,1021.43,970.59,970.59,0.23,0.04,129.57,34.36,0.25,161.48,184.22,3867,1982,126,11.78,0.43,0.00,0.00,97,1044,22
2025-12-05T13:34:59.025Z,405.22,970.59,963.33,1021.43,970.59,970.59,0.00,0.27,129.57,34.36,0.25,155.28,184.22,3868,1982,126,12.23,0.00,0.00,0.00,97,1044,22
2025-12-05T13:35:00.027Z,405.25,970.62,963.33,1021.43,970.62,970.62,0.00,0.22,129.62,34.36,0.25,150.10,184.28,3869,1983,126,12.00,0.04,0.00,0.00,96,1043,22
2025-12-05T13:35:01.021Z,405.25,970.62,963.33,1021.43,970.62,970.62,0.00,0.22,129.62,34.36,0.25,155.80,184.28,3869,1983,126,12.00,0.04,0.00,0.00,96,1039,22
2025-12-05T13:35:02.031Z,405.26,970.62,963.33,1021.43,970.62,970.62,0.00,0.45,129.62,34.36,0.25,151.23,184.28,3870,1983,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:03.031Z,405.26,970.62,963.33,1021.43,970.62,970.62,0.00,0.45,129.62,34.36,0.25,156.93,184.28,3870,1983,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:04.028Z,405.26,970.62,963.33,1021.43,970.62,970.62,0.22,0.02,129.62,34.36,0.25,151.78,184.28,3871,1984,126,11.78,0.43,0.00,0.00,96,1039,22
2025-12-05T13:35:05.028Z,405.26,970.62,963.33,1021.43,970.62,970.62,0.22,0.02,129.62,34.36,0.25,157.37,184.28,3871,1984,126,11.78,0.43,0.00,0.00,96,1039,22
2025-12-05T13:35:06.019Z,405.26,970.62,963.33,1021.43,970.62,970.62,0.00,0.25,129.62,34.36,0.25,152.41,184.28,3872,1984,126,12.23,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:07.024Z,405.26,970.62,963.33,1021.43,970.62,970.62,0.00,0.25,129.62,34.36,0.25,158.63,184.28,3872,1984,126,12.23,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:08.022Z,405.26,970.62,963.33,1021.43,970.62,970.62,0.00,0.48,129.62,34.36,0.25,153.51,184.28,3873,1984,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:09.021Z,405.26,970.62,963.33,1021.43,970.62,970.62,0.00,0.48,129.62,34.36,0.25,159.04,184.28,3873,1984,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:10.030Z,405.26,970.62,963.33,1021.43,970.62,970.62,0.22,0.04,129.62,34.36,0.25,153.89,184.28,3874,1985,126,11.78,0.44,0.00,0.00,96,1039,22
2025-12-05T13:35:11.020Z,405.26,970.62,963.33,1021.43,970.62,970.62,0.22,0.04,129.62,34.36,0.25,160.46,184.28,3874,1985,126,11.78,0.44,0.00,0.00,96,1039,22
2025-12-05T13:35:12.031Z,405.26,970.62,963.33,1021.43,970.62,970.62,0.00,0.27,129.62,34.36,0.25,154.46,184.28,3875,1985,126,12.23,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:13.025Z,405.26,970.62,963.33,1021.43,970.62,970.62,0.00,0.27,129.62,34.36,0.25,161.60,184.28,3875,1985,126,12.23,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:14.026Z,405.31,970.64,963.33,1021.43,970.64,970.64,0.00,0.22,129.67,34.36,0.25,155.34,184.34,3876,1986,126,12.00,0.05,0.00,0.00,96,1039,22
2025-12-05T13:35:15.020Z,405.31,970.68,963.33,1021.43,970.68,970.68,0.00,0.44,129.67,34.36,0.25,150.75,184.34,3877,1986,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:16.018Z,405.31,970.68,963.33,1021.43,970.68,970.68,0.00,0.44,129.67,34.36,0.25,156.43,184.34,3877,1986,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:17.025Z,405.31,970.68,963.33,1021.43,970.68,970.68,4.22,0.01,129.67,34.36,0.25,147.02,184.34,3878,1987,126,7.78,0.43,0.00,0.00,96,1039,22
2025-12-05T13:35:18.021Z,405.31,970.68,963.33,1021.43,970.68,970.68,4.22,0.01,129.67,34.36,0.25,157.83,184.34,3878,1987,126,7.78,0.43,0.00,0.00,96,1039,22
2025-12-05T13:35:19.033Z,405.31,970.68,963.33,1021.43,970.68,970.68,0.00,0.25,129.67,34.36,0.25,151.55,184.34,3879,1987,126,12.23,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:20.030Z,405.31,970.68,963.33,1021.43,970.68,970.68,0.00,0.25,129.67,34.36,0.25,158.61,184.34,3879,1987,126,12.23,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:21.022Z,405.31,970.68,963.33,1021.43,970.68,970.68,0.00,0.49,129.67,34.36,0.25,152.64,184.34,3880,1987,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:22.020Z,405.31,970.68,963.33,1021.43,970.68,970.68,0.00,0.49,129.67,34.36,0.25,159.49,184.34,3880,1987,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:23.023Z,405.31,970.68,963.33,1021.43,970.68,970.68,0.22,0.04,129.67,34.36,0.25,153.47,184.34,3881,1988,126,11.78,0.45,0.00,0.00,96,1039,22
2025-12-05T13:35:24.022Z,405.31,970.68,963.33,1021.43,970.68,970.68,0.22,0.04,129.67,34.36,0.25,160.16,184.34,3881,1988,126,11.78,0.45,0.00,0.00,96,1039,22
2025-12-05T13:35:25.034Z,405.31,970.68,963.33,1021.43,970.68,970.68,0.00,0.27,129.67,34.36,0.25,154.71,184.34,3882,1988,126,12.22,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:26.027Z,405.31,970.68,963.33,1021.43,970.68,970.68,0.00,0.27,129.67,34.36,0.25,160.86,184.34,3882,1988,126,12.22,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:27.019Z,405.38,970.74,963.33,1021.43,970.74,970.74,0.00,0.22,129.72,34.36,0.25,156.03,184.41,3883,1989,126,12.00,0.04,0.00,0.00,96,1039,22
2025-12-05T13:35:28.025Z,405.38,970.74,963.33,1021.43,970.74,970.74,0.00,0.22,129.72,34.36,0.25,161.48,184.41,3883,1989,126,12.00,0.04,0.00,0.00,96,1039,22
2025-12-05T13:35:29.018Z,405.38,970.74,963.33,1021.43,970.74,970.74,0.00,0.47,129.72,34.36,0.25,156.77,184.41,3884,1989,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:30.029Z,405.38,970.74,963.33,1021.43,970.74,970.74,0.22,0.02,129.72,34.36,0.25,150.13,184.41,3885,1990,126,11.78,0.45,0.00,0.00,96,1039,22
2025-12-05T13:35:31.026Z,405.38,970.74,963.33,1021.43,970.74,970.74,0.22,0.02,129.72,34.36,0.25,157.12,184.41,3885,1990,126,11.78,0.45,0.00,0.00,96,1039,22
2025-12-05T13:35:32.023Z,405.38,970.74,963.33,1021.43,970.74,970.74,0.00,0.26,129.72,34.36,0.25,151.08,184.41,3886,1990,126,12.22,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:33.030Z,405.38,970.74,963.33,1021.43,970.74,970.74,0.00,0.26,129.72,34.36,0.25,157.83,184.41,3886,1990,126,12.22,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:34.020Z,405.38,970.74,963.33,1021.43,970.74,970.74,3.94,0.49,129.72,34.36,0.25,153.28,184.41,3887,1990,126,8.06,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:35.024Z,405.38,970.74,963.33,1021.43,970.74,970.74,3.94,0.49,129.72,34.36,0.25,159.04,184.41,3887,1990,126,8.06,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:36.021Z,405.38,970.74,963.33,1021.43,970.74,970.74,4.07,0.04,129.72,34.36,0.25,150.05,184.41,3888,1991,126,7.93,0.45,0.00,0.00,96,1039,22
2025-12-05T13:35:37.020Z,405.38,970.74,963.33,1021.43,970.74,970.74,4.07,0.04,129.72,34.36,0.25,159.56,184.41,3888,1991,126,7.93,0.45,0.00,0.00,96,1039,22
2025-12-05T13:35:38.028Z,405.38,970.74,963.33,1021.43,970.74,970.74,0.00,0.28,129.72,34.36,0.25,154.30,184.41,3889,1991,126,12.24,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:39.021Z,405.38,970.74,963.33,1021.43,970.74,970.74,0.00,0.28,129.72,34.36,0.25,160.93,184.41,3889,1991,126,12.24,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:40.032Z,405.45,970.80,963.33,1021.43,970.80,970.80,0.00,0.23,129.77,34.36,0.25,154.98,184.47,3890,1992,126,12.00,0.05,0.00,0.00,96,1039,22
2025-12-05T13:35:41.018Z,405.45,970.80,963.33,1021.43,970.80,970.80,0.00,0.23,129.77,34.36,0.25,161.82,184.47,3890,1992,126,12.00,0.05,0.00,0.00,96,1039,22
2025-12-05T13:35:42.026Z,405.45,970.80,963.33,1021.43,970.80,970.80,0.00,0.45,129.77,34.36,0.25,155.80,184.47,3891,1992,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:43.032Z,405.45,970.80,963.33,1021.43,970.80,970.80,0.21,0.01,129.77,34.36,0.25,150.51,184.47,3892,1993,126,11.79,0.43,0.00,0.00,96,1039,22
2025-12-05T13:35:44.023Z,405.46,970.80,963.33,1021.43,970.80,970.80,0.21,0.01,129.77,34.36,0.25,156.02,184.47,3892,1993,126,11.79,0.43,0.00,0.00,96,1039,22
2025-12-05T13:35:45.035Z,405.46,970.80,963.33,1021.43,970.80,970.80,0.22,0.26,129.77,34.36,0.25,151.13,184.47,3893,1993,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:46.027Z,405.46,970.80,963.33,1021.43,970.80,970.80,0.22,0.26,129.77,34.36,0.25,156.94,184.47,3893,1993,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:47.024Z,405.46,970.80,963.33,1021.43,970.80,970.80,0.00,0.49,129.77,34.36,0.25,152.31,184.47,3894,1993,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:48.020Z,405.46,970.80,963.33,1021.43,970.80,970.80,0.00,0.49,129.77,34.36,0.25,157.83,184.47,3894,1993,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:49.037Z,405.46,970.80,963.33,1021.43,970.80,970.80,4.09,0.04,129.77,34.36,0.25,148.64,184.47,3895,1994,126,7.92,0.46,0.00,0.00,96,1039,22
2025-12-05T13:35:50.029Z,405.47,970.80,963.33,1021.43,970.80,970.80,4.09,0.04,129.77,34.36,0.25,158.03,184.47,3895,1994,126,7.92,0.46,0.00,0.00,96,1040,22
2025-12-05T13:35:51.025Z,405.47,970.80,963.33,1021.43,970.80,970.80,0.00,0.29,129.77,34.36,0.25,153.24,184.47,3896,1994,126,12.24,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:52.022Z,405.47,970.80,963.33,1021.43,970.80,970.80,0.00,0.29,129.77,34.36,0.25,160.20,184.47,3896,1994,126,12.24,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:53.035Z,405.50,970.77,963.33,1021.43,970.77,970.77,0.00,0.22,129.82,34.36,0.25,154.04,184.46,3897,1995,126,12.00,0.06,0.00,0.00,96,1039,22
2025-12-05T13:35:54.022Z,405.50,970.77,963.33,1021.43,970.77,970.77,0.00,0.22,129.82,34.36,0.25,161.03,184.46,3897,1995,126,12.00,0.06,0.00,0.00,96,1039,22
2025-12-05T13:35:55.031Z,405.50,970.80,963.33,1021.43,970.80,970.80,0.00,0.44,129.82,34.36,0.25,154.92,184.47,3898,1995,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:56.025Z,405.50,970.80,963.33,1021.43,970.80,970.80,0.00,0.44,129.82,34.36,0.25,161.79,184.47,3898,1995,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:57.033Z,405.50,970.80,963.33,1021.43,970.80,970.80,0.24,0.01,129.82,34.36,0.25,155.49,184.47,3899,1996,126,11.76,0.43,0.00,0.00,96,1039,22
2025-12-05T13:35:58.032Z,405.51,970.80,963.33,1021.43,970.80,970.80,0.00,0.23,129.82,34.36,0.25,150.77,184.47,3900,1996,126,12.24,0.00,0.00,0.00,96,1039,22
2025-12-05T13:35:59.028Z,405.51,970.80,963.33,1021.43,970.80,970.80,0.00,0.23,129.82,34.36,0.25,156.27,184.47,3900,1996,126,12.24,0.00,0.00,0.00,96,1039,22
2025-12-05T13:36:00.021Z,405.51,970.80,963.33,1021.43,970.80,970.80,0.00,0.46,129.82,34.36,0.25,151.36,184.47,3901,1996,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:36:01.026Z,405.52,970.80,963.33,1021.43,970.80,970.80,0.00,0.46,129.82,34.36,0.25,156.92,184.47,3901,1996,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:36:02.028Z,405.52,970.80,963.33,1021.43,970.80,970.80,0.23,0.04,129.82,34.36,0.25,151.81,184.47,3902,1997,126,11.77,0.42,0.00,0.00,96,1039,22
2025-12-05T13:36:03.027Z,405.52,970.80,963.33,1021.43,970.80,970.80,0.23,0.04,129.82,34.36,0.25,157.47,184.47,3902,1997,126,11.77,0.42,0.00,0.00,96,1039,22
2025-12-05T13:36:04.019Z,405.52,970.80,963.33,1021.43,970.80,970.80,0.00,0.27,129.82,34.36,0.25,152.36,184.47,3903,1997,126,12.23,0.00,0.00,0.00,96,1039,22
2025-12-05T13:36:05.020Z,405.52,970.80,963.33,1021.43,970.80,970.80,0.00,0.27,129.82,34.36,0.25,158.99,184.47,3903,1997,126,12.23,0.00,0.00,0.00,96,1039,22
2025-12-05T13:36:06.020Z,405.57,970.87,963.33,1021.43,970.87,970.87,0.00,0.22,129.87,34.36,0.25,152.99,184.53,3904,1998,126,12.00,0.05,0.00,0.00,96,1039,22
2025-12-05T13:36:07.021Z,405.58,970.87,963.33,1021.43,970.87,970.87,0.00,0.22,129.87,34.36,0.25,159.86,184.53,3904,1998,126,12.00,0.05,0.00,0.00,96,1039,22
2025-12-05T13:36:08.034Z,405.58,970.87,963.33,1021.43,970.87,970.87,0.00,0.45,129.87,34.36,0.25,153.99,184.53,3905,1998,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:36:09.031Z,405.58,970.87,963.33,1021.43,970.87,970.87,0.00,0.45,129.87,34.36,0.25,160.93,184.53,3905,1998,126,12.00,0.00,0.00,0.00,96,1039,22
2025-12-05T13:36:10.026Z,405.58,970.87,963.33,1021.43,970.87,970.87,0.23,0.01,129.87,34.36,0.25,154.91,184.53,3906,1999,126,11.77,0.43,0.00,0.00,96,1039,22
2025-12-05T13:36:11.021Z,405.58,970.87,963.33,1021.43,970.87,970.87,0.23,0.01,129.87,34.36,0.25,161.64,184.53,3906,1999,126,11.77,0.43,0.00,0.00,96,1039,22
2025-12-05T13:36:12.022Z,405.59,970.87,963.33,1021.43,970.87,970.87,0.00,0.25,129.87,34.36,0.25,156.53,184.53,3907,1999,126,12.23,0.00,0.00,0.00,96,1039,22
2025-12-05T13:36:13.030Z,405.59,970.87,963.33,1021.43,970.87,970.87,3.79,0.48,129.87,34.36,0.25,153.38,184.53,3908,1999,126,8.21,0.00,0.00,0.00,96,1039,22
2025-12-05T13:36:14.020Z,405.59,970.87,963.33,1021.43,970.87,970.87,3.79,0.48,129.87,34.36,0.25,161.48,184.53,3908,1999,126,8.21,0.00,0.00,0.00,96,1039,22
2025-12-05T13:36:15.030Z,405.59,970.87,963.33,1021.43,970.87,970.87,0.23,0.04,129.87,34.36,0.25,155.90,184.53,3909,2000,126,11.77,0.44,0.00,0.00,96,1039,22
2025-12-05T13:36:16.027Z,405.60,970.87,963.33,1021.43,970.87,970.87,0.23,0.04,129.87,34.36,0.25,161.88,184.53,3909,2000,126,11.77,0.44,0.00,0.00,96,1039,22
2025-12-05T13:36:17.030Z,405.60,970.87,963.33,1021.43,970.87,970.87,0.00,0.27,129.87,34.36,0.25,157.18,184.53,3910,2000,126,12.23,0.00,0.00,0.00,96,1039,22
2025-12-05T13:36:18.034Z,405.60,970.87,963.33,1021.43,970.87,970.87,0.00,0.48,129.87,34.36,0.25,151.15,184.53,3911,2000,126,12.00,0.00,0.00,0.00,96,1039,22
